product id,review no,sentance no,feature,opinion,senti score +ve,senti score -ve
B00004W6NG,9,1,phone,new,0.208333333333,0.0
B00004W6NG,10,1,work,short,0.0138888888889,0.131944444444
B00004W6NG,11,0,work,new,0.208333333333,0.0
B00004W6NG,11,0,work,new,0.0,0.208333333333
B00004W6NG,13,7,phone,new,0.0,0.208333333333
B00004W6NG,14,0,phone,expensive,0.5,0.0
B00004W6NG,15,0,product,long,0.09375,0.109375
B00004W6NG,15,2,charger,outside,0.0208333333333,0.0
B00004W6NG,18,1,phone,old,0.125,0.125
B00004W6NG,19,0,work,older,0.1875,0.1875
B00004W6NG,20,0,work,different,0.375,0.3125
B00004W6NG,20,8,year,older,0.1875,0.1875
B00004W6NG,23,0,phone,good,0.515625,0.0
B00004W6NG,23,0,phone,old,0.125,0.125
B00004W6NG,25,0,phone,simple,0.15625,0.15625
B00004W6NG,25,0,phone,short,0.0138888888889,0.131944444444
B00004W6NG,25,1,phone,low,0.0,0.0416666666667
B00004W6NG,25,2,phone,uncomfortable,0.0,0.6875
B00004W6NG,25,2,phone,short,0.0138888888889,0.131944444444
B00004W6NG,25,3,phone,much,0.160714285714,0.0357142857143
B00004W6NG,26,2,phone,Wrong,0.0892857142857,0.607142857143
B00004W6NG,26,2,phone,good,0.515625,0.0
B00004W6NG,27,1,phone,normal,0.125,0.15625
B00004W6NG,28,0,phone,compatible,0.4375,0.0
B00004W6NG,28,1,phone,standard,0.0972222222222,0.0416666666667
B00004W6NG,28,1,phone,regular,0.0,0.09375
B00004W6NG,28,1,phone,new,0.208333333333,0.0
B00004W6NG,28,1,phone,due,0.225,0.0
B00004W6NG,28,3,phone,due,0.225,0.0
B00004W6NG,28,3,phone,compatible,0.4375,0.0
B00004W6NG,29,0,phone,short,0.0138888888889,0.131944444444
B00004W6NG,35,2,charger,plugged,0.0,0.0357142857143
B00004W6NG,35,4,charger,real,0.046875,0.03125
B00004W6NG,35,11,phone,large,0.05,0.075
B00004W6NG,35,11,phone,light,0.0875,0.0625
B00004W6NG,35,12,phone,small,0.0,0.09375
B00004W6NG,35,16,phone,last,0.00961538461538,0.0
B00004W6NG,35,20,battery,last,0.00961538461538,0.0
B00004W6NG,35,20,battery,long,0.09375,0.109375
B00004W6NG,35,25,people,short,0.0138888888889,0.131944444444
B00004W6NG,37,9,year,wrong,0.607142857143,0.0892857142857
B00004W6NG,37,10,work,better,0.515444444444,0.0215925925926
B00004W6NG,37,10,work,long,0.09375,0.109375
B00004W6NG,37,11,work,kept,0.0,0.0489130434783
B00004W6NG,37,16,charger,long,0.09375,0.109375
B00004W6NG,37,16,charger,long,0.09375,0.109375
B00004W6NG,38,2,time,available,0.375,0.0
B00004W6NG,39,7,phone,new,0.0,0.208333333333
B00004W6NG,41,9,charger,new,0.208333333333,0.0
B00004W6NG,41,11,work,sturdy,0.25,0.25
B00004W6NG,42,0,month,last,0.00961538461538,0.0
B00004W6NG,42,2,time,hard,0.015625,0.21875
B00004W6NG,42,6,time,short,0.0138888888889,0.131944444444
B00004W6NG,43,3,phone,stuck,0.0294117647059,0.0735294117647
B00004W6NG,45,1,price,good,0.515625,0.0
B00004W6NG,45,4,price,new,0.208333333333,0.0
B00004W6NG,47,1,price,low,0.0,0.0416666666667
B00004W6NG,47,4,work,bad,0.05,0.525
B00004W6NG,52,6,phone,long,0.09375,0.109375
B00004W6NG,54,7,phone,new,0.0,0.208333333333
B00004W6NG,56,5,time,original,0.291666666667,0.0
B00004W6NG,59,11,battery,good,0.0,0.515625
B00004W6NG,59,13,phone,sure,0.166666666667,0.166666666667
B00004W6NG,61,0,work,perfect,0.208333333333,0.0416666666667
B00004W6NG,61,3,phone,wrong,0.0892857142857,0.607142857143
B00004W6NG,61,4,phone,compatible,0.4375,0.0
B00004W6NG,62,3,button,little,0.025,0.425
B00004W6NG,62,4,button,little,0.025,0.425
B00004W6NG,62,8,thing,white,0.0,0.0416666666667
B00004W6NG,62,11,price,much,0.160714285714,0.0357142857143
B00004W6NG,63,1,phone,new,0.208333333333,0.0
B00004W6NG,64,1,work,short,0.0138888888889,0.131944444444
B00004W6NG,65,0,work,new,0.208333333333,0.0
B00004W6NG,65,0,work,new,0.0,0.208333333333
B00004W6NG,67,7,phone,new,0.0,0.208333333333
B00004W6NG,68,0,phone,expensive,0.5,0.0
B00004W6NG,69,0,product,long,0.09375,0.109375
B00004W6NG,69,2,charger,outside,0.0208333333333,0.0
B00004W6NG,72,1,phone,old,0.125,0.125
B00004W6NG,73,0,work,older,0.1875,0.1875
B00004W6NG,74,0,work,different,0.375,0.3125
B00004W6NG,74,8,year,older,0.1875,0.1875
B00004W6NG,77,0,phone,good,0.515625,0.0
B00004W6NG,77,0,phone,old,0.125,0.125
B00004W6NG,79,0,phone,simple,0.15625,0.15625
B00004W6NG,79,0,phone,short,0.0138888888889,0.131944444444
B00004W6NG,79,1,phone,low,0.0,0.0416666666667
B00004W6NG,79,2,phone,uncomfortable,0.0,0.6875
B00004W6NG,79,2,phone,short,0.0138888888889,0.131944444444
B00004W6NG,79,3,phone,much,0.160714285714,0.0357142857143
B00004W6NG,80,2,phone,Wrong,0.0892857142857,0.607142857143
B00004W6NG,80,2,phone,good,0.515625,0.0
B00004W6NG,81,1,phone,normal,0.125,0.15625
B00004W6NG,82,0,phone,compatible,0.4375,0.0
B00004W6NG,82,1,phone,standard,0.0972222222222,0.0416666666667
B00004W6NG,82,1,phone,regular,0.0,0.09375
B00004W6NG,82,1,phone,new,0.208333333333,0.0
B00004W6NG,82,1,phone,due,0.225,0.0
B00004W6NG,82,3,phone,due,0.225,0.0
B00004W6NG,82,3,phone,compatible,0.4375,0.0
B00004W6NG,83,0,phone,short,0.0138888888889,0.131944444444
B00004W6NG,89,2,charger,plugged,0.0,0.0357142857143
B00004W6NG,89,4,charger,real,0.046875,0.03125
B00004W6NG,89,11,phone,large,0.05,0.075
B00004W6NG,89,11,phone,light,0.0875,0.0625
B00004W6NG,89,12,phone,small,0.0,0.09375
B00004W6NG,89,16,phone,last,0.00961538461538,0.0
B00004W6NG,89,20,battery,last,0.00961538461538,0.0
B00004W6NG,89,20,battery,long,0.09375,0.109375
B00004W6NG,89,25,people,short,0.0138888888889,0.131944444444
B00004W6NG,91,9,year,wrong,0.607142857143,0.0892857142857
B00004W6NG,91,10,work,better,0.515444444444,0.0215925925926
B00004W6NG,91,10,work,long,0.09375,0.109375
B00004W6NG,91,11,work,kept,0.0,0.0489130434783
B00004W6NG,91,16,charger,long,0.09375,0.109375
B00004W6NG,91,16,charger,long,0.09375,0.109375
B00004W6NG,92,2,time,available,0.375,0.0
B00004W6NG,93,7,phone,new,0.0,0.208333333333
B00004W6NG,95,9,charger,new,0.208333333333,0.0
B00004W6NG,95,11,work,sturdy,0.25,0.25
B00004W6NG,96,0,month,last,0.00961538461538,0.0
B00004W6NG,96,2,time,hard,0.015625,0.21875
B00004W6NG,96,6,time,short,0.0138888888889,0.131944444444
B00004W6NG,97,3,phone,stuck,0.0294117647059,0.0735294117647
B00004W6NG,99,1,price,good,0.515625,0.0
B00004W6NG,99,4,price,new,0.208333333333,0.0
B00004W6NG,101,1,price,low,0.0,0.0416666666667
B00004W6NG,101,4,work,bad,0.05,0.525
B00004W6NG,106,6,phone,long,0.09375,0.109375
B00004W6NG,108,7,phone,new,0.0,0.208333333333
B00004W6NS,1,1,charger,dead,0.0833333333333,0.3125
B00004W6NS,1,4,battery,long,0.09375,0.109375
B00004W6NS,1,6,phone,new,0.208333333333,0.0
B00004W6NS,1,7,phone,digital,0.0416666666667,0.0
B00004W6NS,1,7,phone,last,0.00961538461538,0.0
B00004W6NS,1,7,phone,better,0.515444444444,0.0215925925926
B00004W6NS,1,8,phone,old,0.125,0.125
B00004W6NS,1,8,phone,reliable,0.375,0.0
B00004W6NS,2,1,charger,dead,0.0833333333333,0.3125
B00004W6NS,2,4,battery,long,0.09375,0.109375
B00004W6NS,2,6,phone,new,0.208333333333,0.0
B00004W6NS,2,7,phone,digital,0.0416666666667,0.0
B00004W6NS,2,7,phone,last,0.00961538461538,0.0
B00004W6NS,2,7,phone,better,0.515444444444,0.0215925925926
B00004W6NS,2,8,phone,old,0.125,0.125
B00004W6NS,2,8,phone,reliable,0.375,0.0
B00004W6NW,3,0,battery,less,0.0625,0.21875
B00004W6NW,3,1,phone,able,0.125,0.0
B00004W6NW,6,0,battery,less,0.0625,0.21875
B00004W6NW,6,1,phone,able,0.125,0.0
B00004W6O8,1,1,phone,sure,0.166666666667,0.166666666667
B00004W6O8,2,0,phone,different,0.375,0.3125
B00004W6O8,2,1,phone,different,0.375,0.3125
B00004W6O8,2,5,phone,second,0.0446428571429,0.0178571428571
B00004W6O8,2,7,phone,first,0.0208333333333,0.0
B00004W6O8,4,1,phone,sure,0.166666666667,0.166666666667
B00004W6O8,5,0,phone,different,0.375,0.3125
B00004W6O8,5,1,phone,different,0.375,0.3125
B00004W6O8,5,5,phone,second,0.0446428571429,0.0178571428571
B00004W6O8,5,7,phone,first,0.0208333333333,0.0
B00004W6OB,1,1,phone,due,0.225,0.0
B00004W6OB,1,1,phone,green,0.0,0.0568181818182
B00004W6OB,1,1,phone,black,0.0125,0.1
B00004W6OB,1,2,phone,happy,0.875,0.0
B00004W6OB,1,4,product,coolest,0.25,0.208333333333
B00004W6OB,2,1,phone,due,0.225,0.0
B00004W6OB,2,1,phone,green,0.0,0.0568181818182
B00004W6OB,2,1,phone,black,0.0125,0.1
B00004W6OB,2,2,phone,happy,0.875,0.0
B00004W6OB,2,4,product,coolest,0.25,0.208333333333
B00004W6OC,1,1,phone,happy,0.875,0.0
B00004W6OC,3,1,phone,happy,0.875,0.0
B00004W6OD,1,4,phone,dark,0.0535714285714,0.196428571429
B00004W6OD,1,4,phone,new,0.208333333333,0.0
B00004W6OD,2,4,phone,dark,0.0535714285714,0.196428571429
B00004W6OD,2,4,phone,new,0.208333333333,0.0
B00004W6OE,1,0,phone,easy,0.325,0.1
B00004W6OE,2,4,button,good,0.515625,0.0
B00004W6OE,2,6,button,real,0.046875,0.03125
B00004W6OE,4,4,button,good,0.515625,0.0
B00004W6OE,4,6,button,real,0.046875,0.03125
B00004W6OM,1,5,people,nicer,0.875,0.0
B00004W6OM,1,8,thing,nice,0.4375,0.0
B00004W6OM,1,10,phone,fit,0.0666666666667,0.233333333333
B00004W6OM,2,1,phone,nice,0.4375,0.0
B00004W6OM,2,2,phone,light,0.0875,0.0625
B00004W6OM,2,3,phone,nice,0.4375,0.0
B00004W6OM,2,3,phone,green,0.0,0.0568181818182
B00004W6OM,2,5,people,nicer,0.875,0.0
B00004W6OM,2,8,thing,nice,0.4375,0.0
B00004W6OM,2,10,phone,fit,0.0666666666667,0.233333333333
B00004W6OO,2,0,quality,changeable,0.5,0.125
B00004W6OO,4,0,quality,changeable,0.5,0.125
B00004W6UM,4,1,work,new,0.208333333333,0.0
B00004W6UM,4,1,work,correct,0.175,0.125
B00004W6UM,4,2,battery,new,0.208333333333,0.0
B00004W6UM,4,2,battery,old,0.125,0.125
B00004W6UM,4,3,work,sure,0.166666666667,0.166666666667
B00004W6UM,4,4,work,sure,0.166666666667,0.166666666667
B00004W6UM,5,3,phone,standard,0.0972222222222,0.0416666666667
B00004W6UM,6,1,charger,able,0.125,0.0
B00004W6UM,14,1,work,new,0.208333333333,0.0
B00004W6UM,14,1,work,correct,0.175,0.125
B00004W6UM,14,2,battery,new,0.208333333333,0.0
B00004W6UM,14,2,battery,old,0.125,0.125
B00004W6UM,14,3,work,sure,0.166666666667,0.166666666667
B00004W6UM,14,4,work,sure,0.166666666667,0.166666666667
B00004W6UM,15,3,phone,standard,0.0972222222222,0.0416666666667
B00004W6UM,16,1,charger,able,0.125,0.0
B00004W6UP,1,0,battery,difficult,0.0,0.6875
B00004W6UZ,1,0,battery,good,0.515625,0.0
B00004W6UZ,1,0,battery,hot,0.125,0.125
B00004W6UZ,1,0,battery,second,0.0446428571429,0.0178571428571
B00004W6UZ,1,3,motorola,single,0.0,0.107142857143
B00004W6UZ,1,6,battery,black,0.1,0.0125
B00004W6UZ,1,7,battery,discernable,0.0,0.75
B00004W6UZ,1,7,battery,aware,0.0,0.5625
B00004W6UZ,3,0,phone,aware,0.5625,0.0
B00004W6UZ,3,1,phone,portable,0.125,0.0
B00004W6UZ,5,2,thing,thin,0.0277777777778,0.0833333333333
B00004W6UZ,5,3,thing,hard,0.21875,0.015625
B00004W6UZ,5,4,thing,Second,0.0446428571429,0.0178571428571
B00004W6UZ,5,6,battery,flimsy,0.0,0.25
B00004W6UZ,5,8,battery,electrical,0.0625,0.0
B00004W6UZ,5,9,charger,standard,0.0972222222222,0.0416666666667
B00004W6UZ,5,14,quality,higher,0.0833333333333,0.0833333333333
B00004W6UZ,5,14,quality,cheaper,0.0,0.25
B00004W6UZ,7,1,device,easy,0.325,0.1
B00004W6UZ,7,3,charger,able,0.125,0.0
B00004W6UZ,8,2,phone,manual,0.03125,0.09375
B00004W6UZ,8,3,phone,different,0.375,0.3125
B00004W6UZ,8,7,price,different,0.375,0.3125
B00004W6UZ,8,7,price,manual,0.03125,0.09375
B00004W6UZ,9,1,time,nice,0.4375,0.0
B00004W6UZ,10,3,charger,standard,0.0972222222222,0.0416666666667
B00004W6UZ,10,4,battery,larger,0.125,0.25
B00004W6UZ,11,0,battery,good,0.515625,0.0
B00004W6UZ,11,0,battery,hot,0.125,0.125
B00004W6UZ,11,0,battery,second,0.0446428571429,0.0178571428571
B00004W6UZ,11,3,motorola,single,0.0,0.107142857143
B00004W6UZ,11,6,battery,black,0.1,0.0125
B00004W6UZ,11,7,battery,discernable,0.0,0.75
B00004W6UZ,11,7,battery,aware,0.0,0.5625
B00004W6UZ,13,0,phone,aware,0.5625,0.0
B00004W6UZ,13,1,phone,portable,0.125,0.0
B00004W6UZ,15,2,thing,thin,0.0277777777778,0.0833333333333
B00004W6UZ,15,3,thing,hard,0.21875,0.015625
B00004W6UZ,15,4,thing,Second,0.0446428571429,0.0178571428571
B00004W6UZ,15,6,battery,flimsy,0.0,0.25
B00004W6UZ,15,8,battery,electrical,0.0625,0.0
B00004W6UZ,15,9,charger,standard,0.0972222222222,0.0416666666667
B00004W6UZ,15,14,quality,higher,0.0833333333333,0.0833333333333
B00004W6UZ,15,14,quality,cheaper,0.0,0.25
B00004W6UZ,17,1,device,easy,0.325,0.1
B00004W6UZ,17,3,charger,able,0.125,0.0
B00004W6UZ,18,2,phone,manual,0.03125,0.09375
B00004W6UZ,18,3,phone,different,0.375,0.3125
B00004W6UZ,18,7,price,different,0.375,0.3125
B00004W6UZ,18,7,price,manual,0.03125,0.09375
B00004W6UZ,19,1,time,nice,0.4375,0.0
B00004W6UZ,20,3,charger,standard,0.0972222222222,0.0416666666667
B00004W6UZ,20,4,battery,larger,0.125,0.25
B00004W6V0,1,1,button,perfect,0.208333333333,0.0416666666667
B00004W6V0,1,3,problem,fit,0.233333333333,0.0666666666667
B00004W6V0,1,3,problem,good,0.515625,0.0
B00004W6V0,3,1,month,short,0.0138888888889,0.131944444444
B00004W6V0,4,9,time,last,0.00961538461538,0.0
B00004W6V0,4,11,work,perfect,0.208333333333,0.0416666666667
B00004W6V0,5,0,phone,new,0.208333333333,0.0
B00004W6V0,5,2,year,happy,0.875,0.0
B00004W6V0,5,2,year,comparable,0.5,0.0
B00004W6V0,5,3,phone,new,0.208333333333,0.0
B00004W6V0,5,5,sound,real,0.046875,0.03125
B00004W6V0,6,5,sound,similar,0.208333333333,0.166666666667
B00004W6V0,6,5,sound,regular,0.09375,0.0
B00004W6V0,8,8,headset,first,0.0208333333333,0.0
B00004W6V0,8,9,work,better,0.515444444444,0.0215925925926
B00004W6V0,9,4,problem,much,0.0357142857143,0.160714285714
B00004W6V0,9,5,device,sufficient,0.125,0.75
B00004W6V0,9,5,device,free,0.1328125,0.0859375
B00004W6V0,9,6,device,hard,0.015625,0.21875
B00004W6V0,9,6,device,uncomfortable,0.0,0.6875
B00004W6V0,9,8,people,able,0.125,0.0
B00004W6V0,10,0,call,certain,0.0625,0.125
B00004W6V0,10,6,thing,certain,0.0625,0.125
B00004W6V0,10,10,people,good,0.515625,0.0
B00004W6V0,10,11,phone,hot,0.125,0.125
B00004W6V0,10,12,button,little,0.025,0.425
B00004W6V0,10,13,feature,nice,0.4375,0.0
B00004W6V0,10,14,feature,nice,0.4375,0.0
B00004W6V0,10,14,feature,certain,0.0625,0.125
B00004W6V0,11,1,sound,poor,0.0,0.15625
B00004W6V0,12,1,people,large,0.05,0.075
B00004W6V0,12,3,problem,slightest,0.0,0.375
B00004W6V0,13,0,people,normal,0.125,0.15625
B00004W6V0,13,2,problem,similar,0.208333333333,0.166666666667
B00004W6V0,13,2,problem,popular,0.125,0.0
B00004W6V0,14,1,sound,natural,0.0714285714286,0.196428571429
B00004W6V0,14,1,sound,relative,0.0833333333333,0.166666666667
B00004W6V0,14,2,sound,better,0.515444444444,0.0215925925926
B00004W6V0,14,8,button,normal,0.125,0.15625
B00004W6V0,14,8,button,good,0.515625,0.0
B00004W6V0,14,8,button,relative,0.0833333333333,0.166666666667
B00004W6V0,14,11,phone,able,0.125,0.0
B00004W6V0,16,4,problem,delicate,0.556,0.444
B00004W6V0,17,4,headset,better,0.515444444444,0.0215925925926
B00004W6V0,17,4,headset,free,0.1328125,0.0859375
B00004W6V0,18,1,button,perfect,0.208333333333,0.0416666666667
B00004W6V0,18,3,problem,fit,0.233333333333,0.0666666666667
B00004W6V0,18,3,problem,good,0.515625,0.0
B00004W6V0,20,1,month,short,0.0138888888889,0.131944444444
B00004W6V0,21,9,time,last,0.00961538461538,0.0
B00004W6V0,21,11,work,perfect,0.208333333333,0.0416666666667
B00004W6V0,22,0,phone,new,0.208333333333,0.0
B00004W6V0,22,2,year,happy,0.875,0.0
B00004W6V0,22,2,year,comparable,0.5,0.0
B00004W6V0,22,3,phone,new,0.208333333333,0.0
B00004W6V0,22,5,sound,real,0.046875,0.03125
B00004W6V0,23,5,sound,similar,0.208333333333,0.166666666667
B00004W6V0,23,5,sound,regular,0.09375,0.0
B00004W6V0,25,8,headset,first,0.0208333333333,0.0
B00004W6V0,25,9,work,better,0.515444444444,0.0215925925926
B00004W6V0,26,4,problem,much,0.0357142857143,0.160714285714
B00004W6V0,26,5,device,sufficient,0.125,0.75
B00004W6V0,26,5,device,free,0.1328125,0.0859375
B00004W6V0,26,6,device,hard,0.015625,0.21875
B00004W6V0,26,6,device,uncomfortable,0.0,0.6875
B00004W6V0,26,8,people,able,0.125,0.0
B00004W6V0,27,0,call,certain,0.0625,0.125
B00004W6V0,27,6,thing,certain,0.0625,0.125
B00004W6V0,27,10,people,good,0.515625,0.0
B00004W6V0,27,11,phone,hot,0.125,0.125
B00004W6V0,27,12,button,little,0.025,0.425
B00004W6V0,27,13,feature,nice,0.4375,0.0
B00004W6V0,27,14,feature,nice,0.4375,0.0
B00004W6V0,27,14,feature,certain,0.0625,0.125
B00004W6V0,28,1,sound,poor,0.0,0.15625
B00004W6V0,29,1,people,large,0.05,0.075
B00004W6V0,29,3,problem,slightest,0.0,0.375
B00004W6V0,30,0,people,normal,0.125,0.15625
B00004W6V0,30,2,problem,similar,0.208333333333,0.166666666667
B00004W6V0,30,2,problem,popular,0.125,0.0
B00004W6V0,31,1,sound,natural,0.0714285714286,0.196428571429
B00004W6V0,31,1,sound,relative,0.0833333333333,0.166666666667
B00004W6V0,31,2,sound,better,0.515444444444,0.0215925925926
B00004W6V0,31,8,button,normal,0.125,0.15625
B00004W6V0,31,8,button,good,0.515625,0.0
B00004W6V0,31,8,button,relative,0.0833333333333,0.166666666667
B00004W6V0,31,11,phone,able,0.125,0.0
B00004W6V0,33,4,problem,delicate,0.556,0.444
B00004W6V0,34,4,headset,better,0.515444444444,0.0215925925926
B00004W6V0,34,4,headset,free,0.1328125,0.0859375
B00004W6V7,1,6,sound,clear,0.11328125,0.015625
B00004W6V7,3,2,phone,fit,0.233333333333,0.0666666666667
B00004W6V7,5,2,phone,convenient,0.3125,0.125
B00004W6V7,5,2,phone,comfortable,0.3125,0.375
B00004W6V7,5,9,phone,right,0.152777777778,0.0277777777778
B00004W6V7,6,1,phone,best,0.414869565217,0.025347826087
B00004W6V7,7,0,product,easiest,0.625,0.25
B00004W6V7,7,0,product,easy,0.325,0.1
B00004W6V7,8,4,sound,sound,0.0808823529412,0.00735294117647
B00004W6V7,9,6,sound,clear,0.11328125,0.015625
B00004W6V7,11,2,phone,fit,0.233333333333,0.0666666666667
B00004W6V7,13,2,phone,convenient,0.3125,0.125
B00004W6V7,13,2,phone,comfortable,0.3125,0.375
B00004W6V7,13,9,phone,right,0.152777777778,0.0277777777778
B00004W6V7,14,1,phone,best,0.414869565217,0.025347826087
B00004W6V7,15,0,product,easiest,0.625,0.25
B00004W6V7,15,0,product,easy,0.325,0.1
B00004W6V7,16,4,sound,sound,0.0808823529412,0.00735294117647
B00004W6V9,1,2,thing,good,0.0,0.515625
B00004W6V9,1,3,case,normal,0.125,0.15625
B00004W6V9,1,8,call,reasonable,0.5,0.0
B00004W6V9,1,8,call,unintelligible,0.375,0.0
B00004W6V9,2,3,phone,different,0.375,0.3125
B00004W6V9,3,0,motorola,last,0.00961538461538,0.0
B00004W6V9,3,1,quality,clear,0.11328125,0.015625
B00004W6V9,3,3,sound,clear,0.11328125,0.015625
B00004W6V9,3,3,sound,quiet,0.125,0.2125
B00004W6V9,3,6,work,impressive,0.125,0.0
B00004W6V9,4,3,device,comfortable,0.3125,0.375
B00004W6V9,4,9,quality,free,0.1328125,0.0859375
B00004W6V9,4,11,device,clear,0.11328125,0.015625
B00004W6V9,4,12,device,comfortable,0.3125,0.375
B00004W6V9,4,14,phone,secondary,0.0,0.25
B00004W6V9,5,19,quality,good,0.515625,0.0
B00004W6V9,5,19,quality,long,0.09375,0.109375
B00004W6V9,5,23,quality,present,0.00694444444444,0.00694444444444
B00004W6V9,5,26,quality,high,0.0446428571429,0.0267857142857
B00004W6V9,5,26,quality,free,0.1328125,0.0859375
B00004W6V9,6,7,problem,better,0.515444444444,0.0215925925926
B00004W6V9,6,7,problem,convenient,0.3125,0.125
B00004W6V9,7,0,work,quiet,0.125,0.2125
B00004W6V9,7,2,price,good,0.515625,0.0
B00004W6V9,8,1,sound,good,0.515625,0.0
B00004W6V9,9,0,phone,available,0.375,0.0
B00004W6V9,10,1,work,low,0.0,0.0416666666667
B00004W6V9,12,3,quality,best,0.414869565217,0.025347826087
B00004W6V9,13,2,thing,good,0.0,0.515625
B00004W6V9,13,3,case,normal,0.125,0.15625
B00004W6V9,13,8,call,reasonable,0.5,0.0
B00004W6V9,13,8,call,unintelligible,0.375,0.0
B00004W6V9,14,3,phone,different,0.375,0.3125
B00004W6V9,15,0,motorola,last,0.00961538461538,0.0
B00004W6V9,15,1,quality,clear,0.11328125,0.015625
B00004W6V9,15,3,sound,clear,0.11328125,0.015625
B00004W6V9,15,3,sound,quiet,0.125,0.2125
B00004W6V9,15,6,work,impressive,0.125,0.0
B00004W6V9,16,3,device,comfortable,0.3125,0.375
B00004W6V9,16,9,quality,free,0.1328125,0.0859375
B00004W6V9,16,11,device,clear,0.11328125,0.015625
B00004W6V9,16,12,device,comfortable,0.3125,0.375
B00004W6V9,16,14,phone,secondary,0.0,0.25
B00004W6V9,17,19,quality,good,0.515625,0.0
B00004W6V9,17,19,quality,long,0.09375,0.109375
B00004W6V9,17,23,quality,present,0.00694444444444,0.00694444444444
B00004W6V9,17,26,quality,high,0.0446428571429,0.0267857142857
B00004W6V9,17,26,quality,free,0.1328125,0.0859375
B00004W6V9,18,7,problem,better,0.515444444444,0.0215925925926
B00004W6V9,18,7,problem,convenient,0.3125,0.125
B00004W6V9,19,0,work,quiet,0.125,0.2125
B00004W6V9,19,2,price,good,0.515625,0.0
B00004W6V9,20,1,sound,good,0.515625,0.0
B00004W6V9,21,0,phone,available,0.375,0.0
B00004W6V9,22,1,work,low,0.0,0.0416666666667
B00004W6V9,24,3,quality,best,0.414869565217,0.025347826087
B00004W6VB,1,2,sound,normal,0.125,0.15625
B00004W6VB,1,10,month,short,0.0138888888889,0.131944444444
B00004W6VB,1,10,month,better,0.515444444444,0.0215925925926
B00004W6VB,1,13,problem,rough,0.03125,0.25
B00004W6VB,2,11,quality,comfortable,0.3125,0.375
B00004W6VB,2,11,quality,long,0.09375,0.109375
B00004W6VB,3,3,work,uncomfortable,0.0,0.6875
B00004W6VB,3,3,work,wrong,0.0892857142857,0.607142857143
B00004W6VB,4,2,problem,Biggest,0.25,0.125
B00004W6VB,5,4,quality,perfect,0.208333333333,0.0416666666667
B00004W6VB,5,6,phone,live,0.0909090909091,0.0
B00004W6VB,6,1,quality,acceptable,0.625,0.0
B00004W6VB,7,3,quality,low,0.0,0.0416666666667
B00004W6VB,8,3,quality,worse,0.196833333333,0.532333333333
B00004W6VB,8,3,quality,normal,0.125,0.15625
B00004W6VB,8,4,sound,distant,0.0625,0.0
B00004W6VB,11,0,product,free,0.1328125,0.0859375
B00004W6VB,12,2,thing,following,0.0462962962963,0.0
B00004W6VB,14,5,phone,unintelligible,0.375,0.0
B00004W6VB,14,6,time,little,0.025,0.425
B00004W6VB,14,6,time,first,0.0208333333333,0.0
B00004W6VB,15,1,sound,clear,0.11328125,0.015625
B00004W6VB,15,7,product,good,0.515625,0.0
B00004W6VB,15,7,product,reasonable,0.5,0.0
B00004W6VB,16,5,phone,small,0.0,0.09375
B00004W6VB,16,5,phone,large,0.05,0.075
B00004W6VB,17,0,problem,true,0.25,0.125
B00004W6VB,18,2,work,first,0.0208333333333,0.0
B00004W6VB,18,2,work,sure,0.166666666667,0.166666666667
B00004W6VB,18,2,work,good,0.515625,0.0
B00004W6VB,20,4,call,clear,0.11328125,0.015625
B00004W6VB,20,6,call,top,0.00568181818182,0.0170454545455
B00004W6VB,21,1,time,harder,0.015625,0.21875
B00004W6VB,21,3,product,similar,0.208333333333,0.166666666667
B00004W6VB,25,2,sound,normal,0.125,0.15625
B00004W6VB,25,10,month,short,0.0138888888889,0.131944444444
B00004W6VB,25,10,month,better,0.515444444444,0.0215925925926
B00004W6VB,25,13,problem,rough,0.03125,0.25
B00004W6VB,26,11,quality,comfortable,0.3125,0.375
B00004W6VB,26,11,quality,long,0.09375,0.109375
B00004W6VB,27,3,work,uncomfortable,0.0,0.6875
B00004W6VB,27,3,work,wrong,0.0892857142857,0.607142857143
B00004W6VB,28,2,problem,Biggest,0.25,0.125
B00004W6VB,29,4,quality,perfect,0.208333333333,0.0416666666667
B00004W6VB,29,6,phone,live,0.0909090909091,0.0
B00004W6VB,30,1,quality,acceptable,0.625,0.0
B00004W6VB,31,3,quality,low,0.0,0.0416666666667
B00004W6VB,32,3,quality,worse,0.196833333333,0.532333333333
B00004W6VB,32,3,quality,normal,0.125,0.15625
B00004W6VB,32,4,sound,distant,0.0625,0.0
B00004W6VB,35,0,product,free,0.1328125,0.0859375
B00004W6VB,36,2,thing,following,0.0462962962963,0.0
B00004W6VB,38,5,phone,unintelligible,0.375,0.0
B00004W6VB,38,6,time,little,0.025,0.425
B00004W6VB,38,6,time,first,0.0208333333333,0.0
B00004W6VB,39,1,sound,clear,0.11328125,0.015625
B00004W6VB,39,7,product,good,0.515625,0.0
B00004W6VB,39,7,product,reasonable,0.5,0.0
B00004W6VB,40,5,phone,small,0.0,0.09375
B00004W6VB,40,5,phone,large,0.05,0.075
B00004W6VB,41,0,problem,true,0.25,0.125
B00004W6VB,42,2,work,first,0.0208333333333,0.0
B00004W6VB,42,2,work,sure,0.166666666667,0.166666666667
B00004W6VB,42,2,work,good,0.515625,0.0
B00004W6VB,44,4,call,clear,0.11328125,0.015625
B00004W6VB,44,6,call,top,0.00568181818182,0.0170454545455
